Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R09.bin]
25890.992,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914371,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.63585,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.031,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914278,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.63392,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.072,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914213,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.632183,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.111,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914167,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.63062,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.152,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914136,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.62921,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.191,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914114,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.627945,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.234,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914099,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.626804,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.271,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914087,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.62578,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.312,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.91408,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.624855,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.352,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914074,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.624023,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.393,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.91407,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.623276,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.432,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914067,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.622604,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.473,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914065,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.621998,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.512,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914064,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.621452,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.557,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914063,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.62096,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.592,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914063,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.620518,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.633,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914063,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.62012,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.674,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.914063,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.619762,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.713,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.908204,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.619442,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.752,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.904102,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.619152,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.793,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.901231,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.618893,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.832,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.89922,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.618656,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
25891.871,0.0,0.0625,0.0,20.0,101.383224,24.812016,11.897814,0.015642,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,49.624073,0.0,0.0,0.0,195.75,0.0,0.0,0.0,0.123046875,103.6552,702.6099,11083.088,1100.0834,516.0787,0.0,37.832684,0.0,0.0,0.0,0.0,46.618446,20.624973,-2.2499971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.00061,0.0,101.49104,0.0,0.0,99.99994,0.0,1.0,101.49104,101.383255,720.0,559.875,0.0,-12.0,0.0,20.0,6.535555,45.999996,10.461426,0.0,0.0,0.0,0.0,0.0,99.998474,0.0,2.4365234,0.0,0.0,0.0,0.0,0
